;artists;Title;Title language;Artist name language;Artist name language ISO;Artist name language FULL;Title language ISO;Title language FULL
99889;"Igor Stravinsky', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet";The Firebird (L'oiseau de feu) - Suite (1919): Introduction;['fr', 'french'];['fr', 'french'];fr;french;fr;french
99897;Joseph Kosma,Germaine Montéro;Suite 2;['fr', 'french'];['fr', 'french'];fr;french;fr;french
99914;Maurice Ravel,Pierre Monteux;Daphnis et Chloé - Suite No. 1, M. 57a: Interlude;['fr', 'french'];['fr', 'french'];fr;french;fr;french
99997;Maurice Ravel,Robert Casadesus;Gaspard de la Nuit, M. 55: II. Le Gibet;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100033;Igor Stravinsky,Leopold Stokowski;Le sacre du printemps (The Rite of Spring): Part II: The Sacrifice: Sacrificial Dance (Chosen One);['fr', 'french'];['en', 'english'];en;english;fr;french
100035;Rashîd al-Qundarjî;Maqâm al-Maskîn, suivi d'une pasta;['fr', 'french'];['es', 'spanish'];es;spanish;fr;french
100042;Colette,René-Maurice Picard;Les jeunes filles;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100043;Georges Van Parys,Bourvil;Le Coeur sur la main (1948) Sous la lune;['fr', 'french'];['af', 'afrikaans'];af;afrikaans;fr;french
100050;Igor Stravinsky,Columbia Symphony Orchestra;L'Oiseau de feu: Danse infernale de tous les sujets de Kachtchei - 1910 version;['fr', 'french'];['en', 'english'];en;english;fr;french
100082;Igor Stravinsky,Michael Tilson Thomas;Le sacre du printemps (The Rite of Spring): Première partie: L'adoration de la terre (Part I: Adoration of the Earth): Cortège du sage (Procession of the Sage);['fr', 'french'];['en', 'english'];en;english;fr;french
100100;Yves Montand;Le Cocher De Fiacre;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100103;Igor Stravinsky,Concertgebouworkest,Eduard van Beinum;Le Sacre du Printemps / Part 1: L'Adoration de la Terre: 5. Jeux des cités;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100116;Giacomo Puccini,Kiri Te Kanawa,Sir John Pritchard,London Philharmonic Orchestra;La Bohème: Quando m'en vò';['fr', 'french'];['ja', 'japanese'];ja;japanese;fr;french
100120;Erik Satie,Philippe Entremont;Les trois valses distingúees du precieux dégoûté: III. Ses jambes;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100122;Erik Satie,Philippe Entremont;Croquis et agaceries d'un gros bonhomme en bois: I. Tyrolienne turque;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100131;Erik Satie,Philippe Entremont;Avant-dernières penseés: I. Idylle;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100133;Erik Satie,Philippe Entremont;Avant-dernières penseés: II. Aubade;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100136;Erik Satie,Philippe Entremont;Avant-dernières penseés: III. Méditation;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100141;Claude Debussy,Robert Casadesus,Gaby Casadesus;Petite suite, L. 65: I. En bateau;['fr', 'french'];['en', 'english'];en;english;fr;french
100143;Emmanuel Chabrier,Pierre Bernac,Francis Poulenc;L'Île heureuse;['fr', 'french'];['en', 'english'];en;english;fr;french
100146;Francis Poulenc,Pierre Bernac;Calligrammes, FP 140: IV. Il pleut;['fr', 'french'];['en', 'english'];en;english;fr;french
100151;Erik Satie,Philippe Entremont;Croquis et agaceries d'un gros bonhomme en bois: III. Españaña;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100153;Claude Debussy,Pierre Bernac,Francis Poulenc;Trois mélodies: L'Échelonnement des haies;['fr', 'french'];['en', 'english'];en;english;fr;french
100156;"Richard Rodgers,Ezio Pinza,Mary Martin,Barbara Luna', ""Salvatore Dell'Isola""";South Pacific - Original Broadway Cast Recording: Finale: Dites-moi (Reprise) - Voice;['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
100168;Francis Poulenc,Pierre Bernac;Calligrammes, FP 140: VI. Aussi bien que les cigales;['fr', 'french'];['en', 'english'];en;english;fr;french
100170;Erik Satie,Pierre Bernac,Francis Poulenc;Trois Melodies: La Statue de bronze;['fr', 'french'];['en', 'english'];en;english;fr;french
100172;Darius Milhaud,Arthur Gold,Robert Fizdale;Concertino d'automne, Op. 309;['fr', 'french'];['en', 'english'];en;english;fr;french
100173;Claude Debussy,Robert Casadesus,Gaby Casadesus;Petite suite, L. 65: IV. Ballet;['fr', 'french'];['en', 'english'];en;english;fr;french
100174;Erik Satie,Pierre Bernac,Francis Poulenc;Trois Melodies: Le Chapelier;['fr', 'french'];['en', 'english'];en;english;fr;french
100179;Erik Satie,Daniel Varsano;Quatrième Gnossienne;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100180;Erik Satie,Arthur Gold,Robert Fizdale;En habit de cheval: II. Fugue litanique;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100184;Erik Satie,Pierre Bernac,Francis Poulenc;Trois Melodies: Daphénéo;['fr', 'french'];['en', 'english'];en;english;fr;french
100190;Claude Debussy,Pierre Bernac,Francis Poulenc;Le Promenoir des deux amants, L. 118;['fr', 'french'];['en', 'english'];en;english;fr;french
100192;Maurice Ravel,Charles Gerhardt,National Philharmonic Orchestra;Le tombeau de Couperin, M. 68a: I. Prélude;['fr', 'french'];['en', 'english'];en;english;fr;french
100193;Claude Debussy,Arthur Gold,Robert Fizdale;Six épigraphes antiques, L. 131: VI. Pour remercier la pluie au matin;['fr', 'french'];['en', 'english'];en;english;fr;french
100195;Claude Debussy,Arthur Gold,Robert Fizdale;Six épigraphes antiques, L. 131: V. Pour l'Égyptienne;['fr', 'french'];['en', 'english'];en;english;fr;french
100199;Jean Françaix,André Previn,London Symphony Orchestra;L'Horloge de flore;['fr', 'french'];['en', 'english'];en;english;fr;french
100204;Maurice Ravel,Charles Gerhardt,National Philharmonic Orchestra;Pavane pour une infante défunte, M. 19;['fr', 'french'];['en', 'english'];en;english;fr;french
100207;Claude Debussy,Philippe Entremont;Rêverie, L. 68;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100209;Erik Satie,Arthur Gold,Robert Fizdale;En habit de cheval: I. Choral;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100210;Maurice Ravel,Charles Gerhardt,National Philharmonic Orchestra;Le tombeau de Couperin, M. 68a: II. Forlane;['fr', 'french'];['en', 'english'];en;english;fr;french
100211;Maurice Ravel,Charles Gerhardt,National Philharmonic Orchestra;Le tombeau de Couperin, M. 68a: III. Menuet;['fr', 'french'];['en', 'english'];en;english;fr;french
100213;Erik Satie,Daniel Varsano;Deuxième Gnossienne;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100217;Erik Satie,Arthur Gold,Robert Fizdale;En habit de cheval: IV. Fugue de papier;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
100218;Erik Satie,Robert Casadesus,Gaby Casadesus;3 Morceaux en forme de poire, IES 38: I. Manière de commencement;['fr', 'french'];['da', 'danish'];da;danish;fr;french
100344;Dean Martin;Aw C'mon;['fr', 'french'];['en', 'english'];en;english;fr;french
100526;Gilbert Bécaud;Quand tu danses;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100567;Bud Powell Trio;Conception;['fr', 'french'];['en', 'english'];en;english;fr;french
100603;Gilbert Bécaud;Les Croix;['fr', 'french'];['fr', 'french'];fr;french;fr;french
100648;Jackie Gleason;I Love You (Je T'Aime!);['fr', 'french'];['en', 'english'];en;english;fr;french
100668;Frantz Casseus;Etude;['fr', 'french'];['ht', 'haitian creole'];ht;haitian creole;fr;french
100703;Louis Armstrong;Chantez les bas (Sing 'Em Low);['fr', 'french'];['en', 'english'];en;english;fr;french
100769;Eartha Kitt;Après moi;['fr', 'french'];['en', 'english'];en;english;fr;french
100839;Dave Brubeck,The Dave Brubeck Quartet;Blue Rondo à la Turk;['fr', 'french'];['en', 'english'];en;english;fr;french
100869;Louis Prima,Keely Smith,Sam Butera & The Witnesses;Oh, Marie;['fr', 'french'];['en', 'english'];en;english;fr;french
100948;Fred Astaire,Audrey Hepburn,Kay Thompson;Bonjour, Paris;['fr', 'french'];['en', 'english'];en;english;fr;french
100974;Blossom Dearie;Comment Allez Vous;['fr', 'french'];['en', 'english'];en;english;fr;french
101032;Miles Davis;"Sur l'autoroute - BOF ""Ascenseur pour l'échafaud""";['fr', 'french'];['en', 'english'];en;english;fr;french
101049;Miles Davis;"Dîner au motel - BOF ""Ascenseur pour l'échafaud""";['fr', 'french'];['en', 'english'];en;english;fr;french
101053;Miles Davis;"Visite du vigile - BOF ""Ascenseur pour l'échafaud""";['fr', 'french'];['en', 'english'];en;english;fr;french
101063;Miles Davis;"Évasion de Julien - BOF ""Ascenseur pour l'échafaud""";['fr', 'french'];['en', 'english'];en;english;fr;french
101064;Miles Davis;Nuit sur les Champs-Élysées - Take 1;['fr', 'french'];['en', 'english'];en;english;fr;french
101093;Miles Davis;Nuit sur les Champs-Élysées - Take 2;['fr', 'french'];['en', 'english'];en;english;fr;french
101133;Blossom Dearie;L'Etang;['fr', 'french'];['en', 'english'];en;english;fr;french
101263;Frederick Loewe,Robert Goulet,Franz Allers;Camelot: C'est moi;['fr', 'french'];['lb', 'luxembourgish'];lb;luxembourgish;fr;french
101327;Charles Aznavour;Je m'voyais déjà;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101351;Jean Ferrat;Ma môme;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101354;Georges Delerue;Le tourbillon;['fr', 'french'];['en', 'english'];en;english;fr;french
101356;Bert Kaempfert;La Vie En Rose;['fr', 'french'];['lb', 'luxembourgish'];lb;luxembourgish;fr;french
101434;Françoise Hardy;J'ai jeté mon coeur;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101438;Françoise Hardy;Il est tout pour moi;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101449;Françoise Hardy;Oh oh chéri;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101572;Ray Conniff;Chanson D'Amour (Song of Love);['fr', 'french'];['en', 'english'];en;english;fr;french
101696;Françoise Hardy;Mon amie la rose;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101718;Yves Montand;C'est si bon;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101831;Dave Brubeck;Blue Rondo à la Turk;['fr', 'french'];['en', 'english'];en;english;fr;french
101839;Francis Lai;A 200 à l'heure - Instrumental;['fr', 'french'];['zh-CN', 'chinese (simplified)'];zh-CN;chinese (simplified);fr;french
101901;Jacques Dutronc;Et moi, et moi, et moi;['fr', 'french'];['fr', 'french'];fr;french;fr;french
101973;Charles Aznavour;Emmenez-moi;['fr', 'french'];['fr', 'french'];fr;french;fr;french
102000;Herb Alpert & The Tijuana Brass;Casino Royale;['fr', 'french'];['en', 'english'];en;english;fr;french
102233;Crosby, Stills, Nash & Young;Deja Vu;['fr', 'french'];['en', 'english'];en;english;fr;french
102797;Cortex;Chanson d'un jour d'hiver;['fr', 'french'];['en', 'english'];en;english;fr;french
102978;Grace Jones;La vie en rose;['fr', 'french'];['en', 'english'];en;english;fr;french
102997;Raffi;Les Petites Marionttes;['fr', 'french'];['id', 'indonesian'];id;indonesian;fr;french
102998;Jethro Tull;Bourée;['fr', 'french'];['en', 'english'];en;english;fr;french
103244;Steely Dan;Glamour Profession;['fr', 'french'];['en', 'english'];en;english;fr;french
103462;Mighty Diamonds;Pass The Koutchie;['fr', 'french'];['en', 'english'];en;english;fr;french
103517;Loredana Bertè;J'adore Venise;['fr', 'french'];['it', 'italian'];it;italian;fr;french
103704;Meat Puppets;Plateau;['fr', 'french'];['en', 'english'];en;english;fr;french
103951;Édith Piaf;La Vie en rose;['fr', 'french'];['fr', 'french'];fr;french;fr;french
104226;Slayer;War Ensemble;['fr', 'french'];['en', 'english'];en;english;fr;french
104566;Sleep;Dragonaut;['fr', 'french'];['en', 'english'];en;english;fr;french
104650;Nirvana;Plateau;['fr', 'french'];['en', 'english'];en;english;fr;french
104711;Maurice Ravel,André Laplante;Miroirs: III. Une barque sur l'océan;['fr', 'french'];['fr', 'french'];fr;french;fr;french
104842;Soul Coughing;Super Bon Bon;['fr', 'french'];['en', 'english'];en;english;fr;french
105384;Daft Punk;Voyager;['fr', 'french'];['en', 'english'];en;english;fr;french
105784;Jack Johnson;Belle;['fr', 'french'];['en', 'english'];en;english;fr;french
105944;Claude Debussy,Alain Planes;Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif;['fr', 'french'];['en', 'english'];en;english;fr;french
106102;Vampire Weekend;Cape Cod Kwassa Kwassa;['fr', 'french'];['en', 'english'];en;english;fr;french
106507;One Direction;C'mon, C'mon;['fr', 'french'];['en', 'english'];en;english;fr;french
106895;Young Thug;Wyclef Jean;['fr', 'french'];['en', 'english'];en;english;fr;french
107131;Microdynamic Recordings;Calm Pour;['fr', 'french'];['en', 'english'];en;english;fr;french
107272;Gaston Gabaroche;Petit Loulou De Poméranie;['fr', 'french'];['bg', 'bulgarian'];bg;bulgarian;fr;french
107280;Maurice Chevalier;Moi J'fais Mes Coups En Dessous;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107303;George Olsen;Hot Aire;['fr', 'french'];['da', 'danish'];da;danish;fr;french
107314;Georgius;Jacky Apprend Le Charleston;['fr', 'french'];['la', 'latin'];la;latin;fr;french
107321;Léon Raiter;Le Tango Du Chat;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107356;Léon Raiter;Près De Toi Ma Brune;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107357;Yvonne Brothier,Orchestre Georges Lauweryns,Georges Lauweryns;Le barbier de Séville : Air de Rosine;['fr', 'french'];['nl', 'dutch'];nl;dutch;fr;french
107363;Mirane Esbly;J'ai Ri Puis J'ai Pleuré;['fr', 'french'];['en', 'english'];en;english;fr;french
107366;M. Malloire;Si Tu Veux Marguerite;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107371;Orchestre Piero Coppola,Louis Musy,José De Trévi,Piero Coppola;Carmen : Acte III - Je suis Escamillo (Duo);['fr', 'french'];['it', 'italian'];it;italian;fr;french
107372;Mistinguett;Il M'a Vue Nue;['fr', 'french'];['en', 'english'];en;english;fr;french
107381;Mistinguett;Ça C'est Paris;['fr', 'french'];['en', 'english'];en;english;fr;french
107382;"Orchestre Piero Coppola,Emile Rousseau,Henriette Lebard,Louis Musy,Yvonne Brothier,José De Trévi,Albert Cornellier,Louis Morturier,Marinette Fenoyer,Ch&#339;ur Piero Coppola,Paul Payen,Piero Coppola,Lucy Perelli";Carmen : Acte II - Holà, Carmen, holà! (Finale);['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
107383;"Orchestre Piero Coppola,Emile Rousseau,Piero Coppola,Yvonne Brothier,Ch&#339;ur Piero Coppola";Carmen : Acte I - Sur la place (Scène et choeur);['fr', 'french'];['it', 'italian'];it;italian;fr;french
107395;"Orchestre Piero Coppola,Paul Payen,Henriette Lebard,Louis Musy,Marinette Fenoyer,Piero Coppola,Emile Rousseau,José De Trévi,Albert Cornellier,Louis Morturier,Yvonne Brothier,Ch&#339;ur Piero Coppola,Lucy Perelli";Carmen : Acte III - Ecoute, compagnon, Notre métier (Choeur et sextuor);['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
107447;Georges Milton;J't'emmène A La Campagne;['fr', 'french'];['en', 'english'];en;english;fr;french
107467;Damia;La Chaine;['fr', 'french'];['ms', 'malay'];ms;malay;fr;french
107494;Georges Bizet,Koloman von Pataky,Unknown Orchestra;Les pêcheurs de perles, WD 13: Nadir's Aria;['fr', 'french'];['de', 'german'];de;german;fr;french
107500;Edmond Roze;Trop P'tit Trop Grand;['fr', 'french'];['sq', 'albanian'];sq;albanian;fr;french
107517;Perchicot;La Chanson Française;['fr', 'french'];['en', 'english'];en;english;fr;french
107618;Georgius;Il Ne Faut Pas Qu'une Femme Entende Des Choses Comme Ça;['fr', 'french'];['la', 'latin'];la;latin;fr;french
107699;Joe Quartz;Petite souche;['fr', 'french'];['en', 'english'];en;english;fr;french
107720;Frédéric Chopin,Robert Lortat;"12 Études, Op. 25: No. 7 in C-Sharp Minor ""Cello""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
107747;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte III: Ciel! Ai-je compris?;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107756;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte III: Ah!... Ah! Moi! Moi! Dans ces bras!;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107759;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte IV: Ecoute bien! Là-bas, au fond du cimetière;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107760;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte III: Les larmes qu'on ne pleure pas;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107767;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte III: Werther! Werther!... Qui m'aurait dit;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107797;"Ninon Vallin,Georges Thill,Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen";Werther, Acte III: Bonjour, grande sœur!... Mais souffres-tu?;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107810;Damia;Tu M'oublieras;['fr', 'french'];['ms', 'malay'];ms;malay;fr;french
107822;Leardy & Verly;Avant D'être Capitaine;['fr', 'french'];['mg', 'malagasy'];mg;malagasy;fr;french
107823;Marcel Pagnol,Raimu,Pierre Fresnay,Oriane Demazis;Acte 3, scène 6;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107825;Marcel Pagnol,Maupi,Charpin;Deuxième Tableau, scène 4;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107826;Marcel Pagnol,Charpin,Mouries,Maupi;Acte 3, le départ de Panisse;['fr', 'french'];['en', 'english'];en;english;fr;french
107827;Tabet,Pills,Mireille;C'est Un Jardinier Qui Boite;['fr', 'french'];['da', 'danish'];da;danish;fr;french
107834;Marcel Pagnol;Le mariage;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107840;Lucienne Boyer;La Barque D'yves;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107849;Marcel Pagnol,Charpin,Mouries,Vattier,Maupi;Acte 1, scènes 2 et 8;['fr', 'french'];['en', 'english'];en;english;fr;french
107852;Marcel Pagnol,Charpin,Mouries,Vattier;Acte 1, scène 2;['fr', 'french'];['en', 'english'];en;english;fr;french
107869;Marcel Pagnol,Raimu,Charpin,Mouries,Odette Roger,Alida Rouffe,Oriane Demazis;Marius est parti;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107878;Tabet,Pills,Mireille;Le Vieux Chateau;['fr', 'french'];['da', 'danish'];da;danish;fr;french
107896;Marcel Pagnol;La dispute entre Raimu et Léon Volterra;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107905;Charpin,Mouries,Vattier,Raimu;Acte 1, scène 9;['fr', 'french'];['en', 'english'];en;english;fr;french
107918;Marcel Pagnol,Oriane Demazis,Raimu,Maupi;Acte 1, scène 14;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107926;Jean Sablon,Mireille;Ce Petit Chemin;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107982;Lucienne Boyer;Moi Je Crache Dans L'eau;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107993;Mireille;Papa N'a Pas Voulu;['fr', 'french'];['fr', 'french'];fr;french;fr;french
107999;Berthe Sylva;Un Soir À La Havane;['fr', 'french'];['fr', 'french'];fr;french;fr;french
